id,translation
6459,бабушка
6460,бабушка
6465,"сказка, байка"
6466,байт
6471,баррель
6483,"баснословный, потрясающий, великолепный"
6487,база данных
6515,анонимно
6516,"безымянный, анонимный"
6517,"бесконечность, вечность"
6519,"бесконечность, бескрайность"
6520,"бесконечный, вечный"
6522,"бескорыстный, некоммерческий"
6524,безлесный
6525,безлистный
6536,"непрерывный, беспрерывный, постоянный"
6540,"несомненный, бесспорный"
6544,невесомо
6545,невесомость
6546,невесомый
6550,"неудача, неуспех"
6552,беженка
6575,благодарность
6576,"благодарно, с благодарностью"
6587,беатификация
6588,блаженный
6603,Ближний Восток
6609,ближе
6610,"ближе, более близкий"
6620,бобровая плотина
6624,"богатство, состоятельность"
6628,"богатство, состоятельность"
6629,"богаче, более богатый"
6636,богохульно
6641,"боязливо, страшно"
6642,"боязливый, пугливый"
6644,"боязно, страшно"
6645,"боязливый, пугливый"
6651,"боевой, воинственный, воинствующий"
6657,"болезненно, больно"
6658,"болезненный, мучительный"
6659,"заболевший, больной"
6661,"больно, болезненно"
6681,братская любовь
6697,март
6698,"гадкий, дурной, безобразный"
6699,"гадко, дурно, безобразно"
6702,Британские Виргинские Острова
6706,бронза
6707,бронзовый
6711,брусника
6722,буйно
6723,"буйность, изобилие, пышность"
6729,болгарка
6732,"бунтовать, восставать"
6736,"смерч, метель"
6737,"бурный, кипучий, безудержный"
6743,бывший
6750,Быть или не быть? Таков вопрос
6753,существование
6767,"целование, поцелуи"
6769,"целующий, целователь"
6784,"луковичный, луковицеобразный"
6786,"титьки, сиськи"
6794,"свёкла, буряк"
6796,чайная
6802,"волшебница, колдунья"
6805,"волшебник, чародей, колдун, маг"
6810,части речи
6820,челюсть
6821,лоб
6825,череп
6830,июнь
6839,частица
6840,частично
6842,поздравлять
6853,"одна четвёртая, четвёртая часть"
6867,чилиец
6868,чилийка
6872,"стимул, фактор"
6876,"чиновница, должностное лицо"
6879,чипс
6880,чип
6885,читать
6892,человек-паук
6893,"человеколюбие, филантропия"
6894,"человеколюбец, филантроп"
6906,"чернокожий, темнокожий, негр"
6908,Чёрное море
6914,красная фасоль
6915,краснокожий
6916,краснокожая
6919,"эритроцит, красная кровяная клетка"
6928,иностранка
6931,ощущение
6933,"чувство, чутьё"
6934,"чувствительно, чутко"
6938,"чувственно, эмоционально"
6939,"чувственный, эмоциональный"
6945,"поэтому, следовательно, значит"
6950,Дальний Восток
6960,"дар, подарок, пожертвование"
6965,"дарение, донорство, жертвование"
6966,донорство крови
6970,жертвовать
6973,"нанять, трудоустроить"
6979,"нанимать, трудоустраивать"
6986,исполняющий обязанности премьер-министра
6987,"события, действия"
6988,"событие, действие, деяние"
6990,"деятельность, активность"
6991,"совершать, действовать"
6992,"происходить, случаться, делаться"
7016,день траура
7024,одна десятая
7033,"младенец, дитя, ребёнок"
7035,по-детски
7053,"девственный, целомудренный"
7057,дыхание
7063,"более удивительный, более странный, удивительнее"
7068,дед
7069,Дева Мария
7071,удачи!
7077,гостиная
7082,до сих пор
7083,"до сегодня, поныне"
7085,вниз
7091,добрая воля
7095,Доброе утро!
7096,"хорошее настроение, благодушие"
7097,хорошо обеспеченный
7098,хорошо оборудованный
7101,добродушный
7105,"Доброй ночи!, Спокойной ночи!"
7106,Добрый вечер!
7110,"победить, выиграть (приз)"
7113,"побеждать, выигрывать (приз)"
7114,временный
7117,"дочь, дочка, дочурка"
7119,дочерняя любовь
7124,загрузить
7126,дополнительный
7129,загрузка (в интернет)
7133,загружать (в интернет)
7135,"приглядывать, заботиться, опекать, следить"
7138,"приглядеть, позаботиться, последить"
7161,доказать
7162,доказывать
7163,даже
7164,"окончание, завершение"
7165,"окончить, завершить, доделать"
7166,куда
7172,продолжительность жизни
7174,долговечность
7175,долговечный
7179,должен
7186,"домик, домишко"
7191,"жить, проживать"
7198,письмо
7204,дополнить
7205,дополнение
7206,дополнять
7207,"позволить, разрешить"
7208,"позволять, разрешать"
7209,"советник, советчик"
7211,дорастать
7212,"зрелость, взрослость"
7213,"связаться, установить контакт, пообщаться"
7214,"общение, коммуникация"
7215,"связываться, устанавливать контакт, общаться"
7216,"доставлять, передавать"
7218,"доставить, вручить, передать"
7221,досягаемый
7222,достигнутый
7228,достижение
7236,"хватать, доставать (быть достаточным)"
7241,скачать (из интернета)
7242,"достаточно, довольно"
7244,достаточность
7248,скачивание (с интернета)
7251,"поставщик, провайдер"
7253,интернет-провайдер
7258,"доступный (по средствам), умеренный"
7266,скачивать (из интернета)
7271,доверие
7274,"ввезти, импортировать"
7276,"довольно, достаточно"
7277,импорт
7278,"ввозить, импортировать"
7279,импортёр
7283,"допустимый, приемлемый, позволительный"
7287,"разрешённый, допущенный"
7291,"дождить, идти (о дожде)"
7292,"зонтик, зонт"
7307,деревянный дом
7308,древесный
7312,"лесозаготовка, вырубка деревьев"
7314,"дрожание, дрожь"
7318,"онанизм, мастурбация"
7319,онанист
7320,мелочь
7328,товарищ
7331,дружба
7333,"дружить, заводить друзей"
7336,"дружный, дружественный, приятельский"
7337,"общество, объединение, сообщество"
7343,ручка
7345,"резервировать, дублировать"
7357,"удушение, удушье"
7358,"удушливый, спёртый"
7359,"душный, знойный"
7364,дюжина
7369,две третьи
7370,двухколёсный
7371,"двухступенчатый, двухэтапный"
7376,двухэтажный
7380,двуличный
7381,двухмоторный
7389,двухтонный
7393,"швейцар, портье"
7401,сестра-близнец
7402,"двойняшки, близнецы"
7404,близняшки
7405,брат-близнец
7406,"близнецы, братья-близнецы"
7407,близнецовый
7410,"двукратный, двойной"
7412,двойной агент
7414,двойка
7415,двухместный номер
7417,"вдвойне, дважды"
7421,"дворянство, знать"
7426,кувшин
7438,"экран, монитор, дисплей"
7448,"увлечённо, воодушевлённо, с энтузиазмом"
7449,"увлечённый, воодушевлённый"
7451,"воодушевлять, вызывать энтузиазм"
7452,"энтузиазм, задор, увлечение"
7453,эпицентр землетрясения
7455,эсперантский
7456,эсперанто
7467,Европейский Союз
7482,филиал
7483,филиальный
7499,фунт (мера веса)
7505,змея
7506,"относящийся к рептилиям, пресмыкающимся"
7508,змеиный
7538,"громко, вслух"
7546,"главная страница, домашняя страница"
7561,"касательно, относительно"
7562,"глина, почва, земля"
7566,"земляной, глиняный"
7571,глубина
7579,"глупо, тупо"
7580,"глупость, бред"
7593,"злиться, сердиться, гневаться"
7598,"ценность, стоимость, достоинство"
7599,глоток
7600,глотание
7607,"холм, горка"
7619,"хуже, плоше"
7627,гостиная
7631,готово
7634,говядина
7653,граждане
7654,гражданство
7660,гражданка
7663,гражданский
7680,грешница
7688,"обгрызать, кусать, глодать"
7693,"могильщик, гробокопатель"
7701,"грозный, устрашающий"
7712,гриб
7715,"гусли, псалтерион"
7724,гармонировать
7727,"изба, хата"
7739,хотеть
7743,печень
7744,гепатит
7745,печёночный
7747,героиня
7748,химера
7750,химерный
7751,"хитрец, плут, пройдоха"
7752,"хитро, лукаво, ловко, плутовато"
7753,"хитрость, лукавость, ловкость, плутовство"
7759,"холоднее, более холодный"
7780,"ходьба, хождение"
7782,"тротуар, пешеходная дорожка"
7784,пешеход
7812,рюкзак
7828,благодаря
7835,"мгновение назад, только что"
7836,"мгновение назад, только что"
7840,болезненно
7895,"информатор, осведомитель"
7904,"иначе, по-другому"
7905,"иной, другой, прочий, другого вида"
7912,в другое время
7913,"иностранец, чужеземец"
7914,"иностранный, чужеземный"
7916,интерфейс
7924,"поисковик, поисковая система"
7925,"ищущий, искатель"
7935,"истина, правда"
7936,правдиво
7937,правдивый
7938,"на самом деле, действительно, истинно"
7947,итак
7953,"из-, вы-"
7962,"предотвратимый, устранимый"
7964,"выборность, избираемость"
7965,"выборный, избираемый"
7966,избрание
7968,избиратель
7969,фальсификация выборов
7970,коллегия выборщиков
7971,избирательная комиссия
7974,"электорат, избиратели"
7977,народный выбор
7988,исчезновение
7996,"выдумать, придумать"
8018,"исключение, изъятие"
8023,"выклевать, исклевать"
8024,исключение (особая ситуация)
8025,исключительно
8026,исключительный
8031,"истечь кровью до смерти, умереть от потери крови"
8033,"восклицать, выкрикивать"
8035,"воскликнуть, выкрикнуть"
8060,"выдумщик, автор идеи"
8061,"выдумать, придумать"
8063,"выдумывать, придумывать"
8068,"находчиво, изобретательно"
8069,"находчивость, изобретательность"
8070,"находчивый, изобретательный, ушлый"
8073,"разрушаемый, уничтожаемый"
8075,"деструктивно, уничтожительно"
8076,деструктивная критика
8077,"разрушительный, деструктивный"
8078,"деструктивность, разрушительная сила"
8082,"выныривать, всплывать"
8086,спросить
8087,выплачивать
8089,выплатить
8103,"выработать, изготовить, произвести, разработать"
8106,"вырабатывать, изготавливать, производить, разрабатывать"
8115,"выражение, фраза, термин"
8120,"вы́резать, высечь"
8123,"выслать, отправить"
8126,"выставка, показ, экспозиция"
8131,"отправлять, высылать"
8146,экспортировать
8156,"возможность, осуществимость, выполнимость"
8157,"возможный, осуществимый, выполнимый"
8158,избираемость
8159,избираемый
8168,"избранный, выбранный"
8172,который
8177,"вызов, провокация"
8200,ядерная энергия
8201,ядерный потенциал
8202,ядерное сдерживание
8205,ядерный реактор
8209,яичный белок
8214,"яичко, тестикула (анат.)"
8240,"явление, появление"
8241,"явный, публичный"
8245,есть
8248,"ёбаный, сраный, грёбаный (вульг.)"
8249,"трахаль, ёбарь (вульг.)"
8255,съедобный
8259,поедание
8260,съеденный
8268,друг против друга
8274,"одноночный, на одну ноч"
8275,"случайная связь, близость на одну ночь"
8276,"случайная связь, близость на одну ночь"
8278,только вопрос времени
8282,"единственный, единичный, один"
8283,"единство, единение, согласие"
8296,"однако, всё же, все-таки, тем не менее, ведь, зато"
8301,"односторонний, однонаправленный"
8306,"односторонне, в одностороннем порядке"
8320,"ехать поездом, ехать по железной дороге"
8328,"потому что, так как, ведь"
8329,"потому что, так как, ведь"
8335,"если нужно, если требуется, если надо"
8341,ещё два
8349,озёрный
8354,"лингвист, языковед"
8364,утренний
8365,утренний
8366,утро
8367,южное полушарие
8428,ежедневный
8429,ежегодно
8430,ежегодный
8431,ежегодно
8432,ежегодный
8448,китаец
8449,китаянка
8458,классическая музыка
8459,классический
8461,"клавиша, кнопка"
8462,клавиатура
8472,клеточная терапия
8473,клеточный
8476,"клиентура, клиенты"
8477,"клик, щелчок кнопкой мыши"
8481,климатический
8482,потепление климата
8484,клише
8501,княгиня
8502,князь
8504,пенис (вульг.)
8505,"кодировать, шифровать"
8518,кольцо
8519,колледж
8537,комик
8538,"камин, дымоход"
8539,трубочист
8544,"составлять, компоновать"
8557,"конечный, окончательный"
8572,"конопля, марихуана"
8574,консервативность
8576,"контрабанда, контрабандный товар"
8583,консерватизм
8584,"консервированный, законсервированный"
8596,укропный суп
8597,соленые огурцы
8610,"корить, упрекать"
8623,"костёл, храм"
8635,металл
8637,"казаческий, козаческий"
8638,"казак, козак"
8647,экстремист
8650,крайне опасный
8651,"крайность, крайняя степень"
8660,"красивее, более красивый"
8662,"красивее, более красивый"
8663,"красотка, красивая женщина"
8664,"красота, краса"
8668,-кратно
8669,близорукий человек
8671,близорукость
8673,близорукий
8717,питательная трубка
8722,промежность
8738,более кровавый
8755,"повар, повариха, кухарка"
8756,готовить
8758,кухонный
8760,кукуруза
8764,кульминация
8765,кульминировать
8776,пенис (вульг.)
8787,"дрожжи, закваска"
8791,апрель
8792,цвести
8793,цветущий
8794,цвести
8807,лавина
8809,лечение
8816,почка
8817,почечный
8818,"почечный камень, камень в почках"
8826,лёгкие деньги
8831,"медицинский, врачебный"
8836,"лениво, лень"
8837,ленивый
8839,лучше
8848,лесной пожар
8852,"самолёт, авиалайнер"
8855,"полёт, рейс"
8859,львиный
8872,лицо
8875,лицемерка
8876,лицемер
8877,лицемерно
8878,"лицемерный, двуличный"
8885,линейка
8890,июль
8895,ноябрь
8903,литовка
8907,лизнуть
8908,"любезно, вежливо"
8916,любовница
8918,"любовно, с любовью"
8919,любящий
8921,сила народная
8924,человеко-машинный интерфейс
8925,человечество
8928,февраль
8929,череп
8933,логика
8941,плохо
8944,"охотничий домик, балаган"
8945,охотник
8947,"охота, охотничий промысел"
8964,Венгрия
8966,венгерка
8982,маленький
8997,март
9001,оливковый
9002,оливковое масло
9008,материнская любовь
9026,замедление
9034,медвежьи объятия
9035,медвежий
9046,мочевопузырный
9047,мягче
9063,лунный свет
9065,ежемесячный журнал
9066,ежемесячная газета
9076,местоимение
9090,взаимодействовать
9093,"подниматься (туман), затуманиваться"
9095,"моргание, мигание"
9097,моргание
9110,возлюбленный
9111,любить
9117,минет
9129,"мышца, мускул"
9131,девочка
9133,"молодость, юность"
9134,"молодо, моложаво"
9135,"молодёжный, юношеский"
9136,"жених, новобрачный, молодожён"
9137,младший
9142,"молочный, млечный"
9146,отрочество
9165,"мощно, сильно"
9166,"могущество, величие"
9167,"мощь, мощность"
9169,модный
9187,молча
9188,"молчаливый, молчащий, тихий"
9192,"речь, высказывание"
9217,морская дамба
9229,мозговой
9230,мозговой протез
9232,"может, возможно, может быть"
9246,возможно
9263,лиофилизировать
9264,лиофилизация
9269,мороженое
9270,лиофилизированный
9273,мучить до смерти
9274,"застенок, камера пыток"
9275,мучитель
9279,мудак (вульг.)
9280,мудрость
9292,"мужественность, мужество"
9310,"мыслимо, возможно"
9317,внизу
9318,"к счастью, на счастье"
9323,начальник полиции
9324,начальник штаба
9325,начало
9330,"чрез-, пере-, супер-"
9340,пентхаус
9350,внезапный крах
9353,"выше, наверху"
9357,"наивный человек, лох, лопух"
9358,ближе всего
9359,ближайший
9360,богатейший
9361,"удивительнейший, самый странный"
9364,"наибольший, крупнейший"
9365,"найм, аренда"
9369,"хуже всего, наихудшим образом"
9371,холоднейший
9372,красивейший
9373,красивейший
9374,"самый кровавый, кровавейший"
9377,"наименее, меньше всего, менее всего"
9379,мягчайший
9381,наименьший
9382,нижайший
9383,позднейший
9384,самый ранний
9386,старейший
9390,холоднейший
9393,"приказ, наказ, поручение, мандат, ордер"
9398,налево
9402,"намерение, план"
9405,намочить
9406,установить
9408,"нанимать, арендовать"
9409,наёмный работник
9410,"нанять, арендовать"
9417,"зачинщик, атакующий, атакующий"
9440,"наречие, диалект"
9441,наречие (часть речи)
9444,народная война
9445,нарушение
9453,"насильственно, насильно, силой"
9454,насильственность
9455,"насильственный, силовой"
9456,в последнее время
9459,наследница
9462,преемник
9464,"преемственность, правопреемство"
9466,наследовать
9468,установить
9469,наставить
9472,"угрюмый, унылый, в плохом настроении"
9474,"следующий, предстоящий"
9483,эрекция
9490,даже
9494,"обратно, назад"
9495,"регресс, отсталость"
9496,"обратный, регрессивный"
9525,Не трать время!
9526,не требуется
9530,небесный
9537,"бесстрашие, храбрость"
9540,"бесстрашный, храбрый"
9541,храбрец
9545,недавно
9547,воскресенье
9553,"не допускается, не разрешается, нельзя"
9555,"преждевременный, поспешный"
9556,Да пребудет с тобой сила!
9558,"пусть, да, нехай"
9575,несколько дней назад
9576,несколько раз
9587,невозможность
9588,невозможный
9598,"неожиданность, внезапность"
9599,"неожиданный, нежданный, внезапный"
9601,безответственно
9602,безответственность
9603,безответственный
9607,"неохотный, нерасположенный"
9608,неопределённо
9609,неопределённый
9610,необоснованный
9614,"неверный, неправильный, некорректный"
9618,непосредственность
9628,"светонепроницаемость, степень непрозрачности, непрозрачность"
9629,непрозрачно
9630,непрозрачность
9631,"непрозрачный, светонепроницаемый"
9633,"пренебрежение, небрежность, неаккуратность, халатность, невнимательность"
9634,"презреть, пренебречь"
9637,"искусственный, ненатуральный"
9638,"неоригинальный, непервоначальный"
9639,неровный
9640,"несмелый, робкий, застенчивый"
9641,бессмысленный
9642,"неспокойный, нервный"
9644,неустойчивый
9648,бессознательно
9652,несчастливо
9653,"несчастливый, злополучный"
9660,"бесстрашно, безбоязненно"
9661,"бесстрашный, безбоязненный"
9662,"неустанно, неутомимо"
9663,неутомимость
9664,"неутомимый, неустанный"
9665,"неустанно, неутомимо"
9666,неутомимость
9667,"неутомимый, неустанный"
9668,"бесстрашно, безбоязненно"
9669,"бесстрашие, безбоязненность, неустрашимость"
9672,"неустрашимый, бесстрашный"
9677,невестин
9679,мирный
9680,нейроморфный
9684,незаслуженный
9686,"незначительный, несущественный, ничтожный"
9709,ниша (сфера деятельности)
9712,"снижение, понижение, спуск"
9716,низко
9719,"ниже, более низкий"
9737,ноябрь
9738,новости
9739,новославянский
9750,"дайвинг, ныряние, погружение"
9751,"дайвер, ныряльщик"
9752,"нырять, погружаться"
9755,почечный
9756,почечный камень
9757,"о, об, про"
9758,"оставление, запустение, заброшенность"
9770,период
9771,обдумать
9772,обещание
9775,обедать
9782,"обговорить, обсудить"
9783,"обговаривать, обсуждать"
9794,"житель, обитатель"
9798,"выявить, раскрыть, открыть, показать"
9801,"раскрыться, раскрыть себя"
9802,"раскрывать, открывать, объявлять"
9803,"объявляться, появляться, находиться"
9804,"раскрываться, раскрывать себя"
9806,объединить
9807,объединять
9810,объединенный
9820,"область, регион"
9822,"областной, региональный"
9831,"мошенник, жулик"
9833,"мошенник, жулик"
9847,"обновление, возобновление"
9852,нейтралитет
9853,нейтральный
9854,"обособленность, изолированность"
9855,"обособление, изоляция"
9872,образованный
9878,обрезание
9879,совершить обрезание
9885,обручальное кольцо
9887,"обрисовать, очертить"
9888,"посы́пать, усы́пать, обсы́пать"
9891,"инспектор, контролёр, ревизор, обследователь, проверяющий"
9895,"обстоять, существовать"
9897,"находиться, проводить время"
9920,"очаровать, околдовать"
9921,"очарованный, околдованный, заворожённый"
9923,"очаровать, обворожить, пленить"
9938,"исправить, возместить, искупить, откатить (изменения), снять (заклятье)"
9953,ответственно
9954,ответственность
9955,ответственный
9964,"отречение, отказ от должности, сложение полномочий, абдикация"
9979,"исследователь, первооткрыватель"
10000,похитить
10004,похищать
10007,относительно
10011,одобрение
10012,одобрить
10013,одобрять
10016,"сопротивляться, давать отпор, противиться"
10017,"воспротивиться, дать отпор, оказать сопротивление"
10020,ответь всем (по электронной почте)
10032,"сопротивляемость, устойчивость"
10035,ответственно
10042,ответственность
10045,отряхивать
10054,"абзац, параграф"
10058,"удалить, устранить"
10063,"отступать, возвращаться"
10065,"отказ от должности, сложение полномочий, отречение"
10066,отсутствие
10071,"отученный, отвыкший"
10072,отучить
10074,обезвоживать
10085,"ответ (встречное действие), отклик, реакция, отпор"
10093,обезводить
10094,открытый чемпионат по теннису
10095,раскрытый парашют
10098,"высылка, депортация"
10107,"отвратительный, противный, гадкий"
10110,"отвратительный, омерзительный, противный, гадкий, отталкивающий"
10129,"ограничение, предел, лимит"
10131,"ограничить, лимитировать"
10138,"опасность, угроза, риск"
10139,находящийся под угрозой
10142,"готовность, охота, желание"
10149,"оказалось, выяснилось"
10159,окоп
10168,оккупация
10169,оккупант
10172,"облюбленный, популярный"
10173,освинцованный
10178,"омерзительный, мерзкий, отвратительный"
10179,"омерзительно, мерзко, отвратительно"
10180,испытывающий отвращение
10202,"так, таким образом"
10217,опасно
10218,"опасное предприятие, рискованный поступок"
10223,"опекун, воспитатель"
10229,оплакать
10230,"скорбь, траур, плач"
10231,оплакивать
10233,"опознать, идентифицировать"
10234,"опознавать, идентифицировать"
10235,"оправдать, освободить"
10236,"оправдывать, освобождать"
10237,определённо
10238,определённый
10239,"аккуратно, опрятно"
10240,"аккуратность, опрятность"
10241,"аккуратный, опрятный"
10243,опухший
10244,опухать
10245,"опухший, вздутый"
10246,"оставить, покинуть, бросить"
10249,заброшенный
10250,"оставлять, покидать, бросать"
10263,"оборудованный, оснащённый"
10264,"экипировать, снарядить"
10265,"оборудовать, вооружить"
10268,вооружение
10269,оруженосец
10283,восьмидесятый
10290,ослабление
10292,подсластить
10294,"славянизировать, ославянить"
10296,одна восьмая
10299,"осмысленно, разумно"
10300,"осмысленность, рассудительность"
10301,"осмысленный, разумный"
10304,основатель
10312,"личная потребность, частное использование"
10314,личная война
10315,индивидуалист
10317,"личность, индивидуальность"
10319,персональный компьютер
10320,"личная вендетта, личная месть"
10330,оставление
10339,остро
10341,Остров Мэн
10342,Осторожно!
10343,"быть осторожным, беречься"
10354,осветить
10357,освещать
10362,ошибочный
10364,"отцовская любовь, отеческая любовь"
10377,"отлично, превосходно"
10378,"отличный, превосходный"
10381,"осложнение, сложность"
10387,этот
10388,"так, таким образом"
10390,"подтверждённый, заверенный, удостоверенный"
10391,"подтвердить, заверить, удостоверить"
10392,"подтверждать, заверять, удостоверять"
10400,"оздоровить, вылечить"
10401,"оздоровлять, оздоравливать, лечить"
10402,"лечение, терапия"
10403,территория
10404,территориальный
10405,территориально
10413,"обозначение, отметка, метка"
10414,"обозначать, маркировать"
10418,"и, да, а, но"
10438,"памятный, незабываемый"
10444,панель инструментов
10456,пароль
10461,Страстная пятница
10465,"пауза, перерыв"
10466,"прерываться, делать перерыв"
10467,паутина
10469,паучья нить
10488,денежный
10490,пепельный
10492,"жопа, задница"
10496,перьевой
10498,Перу
10499,перуанец
10500,Перун
10503,извращённо
10506,первоначальный
10508,"оригинальность, первоначальность"
10509,первоначальный
10533,одна пятая
10534,пятиугольник
10535,пятиугольник
10537,пение
10547,нырять
10549,ныряльщик
10553,пылить
10554,"пир, праздник"
10555,пирамида
10556,пирамидальные
10558,пироман
10559,пиромания
10560,пироманский
10561,пиротехника
10562,пиротехнический
10563,пиротехнический склад
10564,пиротехник
10565,"пировать, праздновать"
10568,"письмо, писание, письменность"
10580,"вооружённый человек, бандит с оружием"
10590,питьевая вода
10591,питьевой
10592,"любопытный, любознательный"
10598,пижама
10601,"плаксивый, слезливый"
10615,налог
10616,налоги
10617,налоговый
10619,плательщик
10625,плавание
10626,плыть
10642,"в соответствии с, согласно, по"
10644,"по, вдоль (напр.: по дороге)"
10645,"в, во, на (напр.: во второй раз, на третий раз)"
10647,по (напр.: каждому по два)
10648,по моему скромному мнению
10652,"побои, избиение"
10653,"избитый, побитый"
10655,победа
10656,"поблизости, вблизи, близко, рядом, неподалёку"
10668,поцелуй
10669,"первоначально, изначально, сначала"
10670,"начальный, первоначальный, изначальный"
10672,начало
10675,"начинаться, стартовать"
10678,под командованием
10679,"под управлением, под руководством"
10681,"под управлением, под руководством"
10693,"чувствительность, восприимчивость"
10694,"поддающийся, чувствительный, восприимчивый"
10697,"уступать, сдавать, подчинять"
10699,поддержка
10723,"подкупать, давать взятку"
10724,"подкупить, дать взятку"
10725,взяточничество
10727,"субмарина, подводная лодка"
10729,"погружать, затоплять"
10739,"согласно, в соответствии с"
10740,"подозреваемый, подозрительный"
10741,подозревать
10742,"сомневающийся, недоверчивый, подозрительный"
10743,поджог
10750,подписка
10751,подписчик
10758,поддержать
10759,"сторонник, приверженец"
10760,"несущий, поддерживающий, опорный"
10761,поддержанный (кем-либо)
10763,подручный
10764,подружиться
10767,"подслушивание, прослушка"
10768,"подслушиватель, шпион"
10769,подслушать
10772,подстрекательство
10774,подстрекатель
10779,подсознательно
10782,подавлять
10783,подавление
10788,"приостановить, подвесить, заморозить (на время)"
10796,рассматривание витрин
10797,"наблюдатель, зритель"
10798,"зевака, созерцатель витрин"
10800,"проглотить, поглотить"
10801,возвышенный
10806,похищение
10808,похищенный
10809,похищенный
10813,похвала
10814,поздравления
10817,"появиться, возникнуть"
10818,"появление, возникновение"
10828,"пока, покуда, в то время как"
10829,"накладывать, выкладывать"
10838,"кроме того, к тому же, сверх того, дополнительно, вдобавок"
10847,полярное сияние
10849,южное сияние
10850,полдень
10851,полёт
10855,полицейский
10857,"полировать, шлифовать"
10867,совершеннолетие
10868,полномочие
10869,авторитетно
10871,авторитетный
10875,"расположенный, размещённый"
10888,полуостровной
10889,"использовать, употреблять"
10891,замедление
10893,апельсиновый
10904,"выше, превыше"
10909,"потому что, поскольку, так как"
10912,"пепельный, пепельного цвета"
10916,"наводнить, затопить"
10917,поплыть (вплавь)
10918,"пополудни, после обеда"
10919,послеобеденный сон
10920,послеобеденный
10921,"полностью, абсолютно"
10922,"полнота, завершённость"
10923,"полный, тщательный"
10931,"исправление, поправка, корректировка"
10937,"пора спать, баиньки"
10946,"роды, рождение"
10955,гарантированный
10959,"поручиться, гарантировать"
10960,"поручитель, гарант"
10961,"ручаться, гарантировать"
10963,"обладатель, владелец, хозяин"
10964,собственнический
10965,"обладание, владение"
10968,поскользнуться
10975,"затем, потом, после этого"
10980,"последовательно, подряд"
10984,"афтершок, повторный толчок"
10991,"подзадорить, ободрить"
11008,"создать, соорудить, воздвигнуть"
11009,"создавать, сооружать, воздвигать"
11010,"создание, сооружение, строительство"
11012,"постель, кровать"
11013,"постельные принадлежности, постельное белье"
11039,повреждённый
11056,"потребность, необходимость, нужда, надобность"
11062,"инструктор, преподаватель"
11063,"проинструктировать, обучить"
11064,"инструкция, инструктаж, обучение"
11074,повеселиться
11075,"повод, причина"
11076,"забой, клавиша Backspace"
11084,обратная связь
11087,"мятежник, повстанец, революционер"
11088,"восстать, взбунтоваться"
11094,выше
11098,"вышеуказанный, вышеупомянутый"
11099,"фон, подложка"
11102,приостановить
11103,приостановка
11106,"позднее, более поздний"
11111,"наземный, сухопутный"
11115,"внимание, внимательность"
11117,"позволительный, допустимый"
11120,позволить себе
11121,"допускается, позволяется, разрешается"
11124,позволять себе
11128,пожарный
11129,огнетушитель
11132,захотеть
11134,пожирать
11135,питание
11137,прабабушка
11138,"работа, труд"
11140,"работник, сотрудник, рабочий, служащий"
11141,"усердно, старательно"
11142,"трудолюбие, усердие, старательность"
11143,"старательный, усердный, трудолюбивый, работящий"
11144,"кадры, персонал"
11145,прадед
11146,пыльная буря
11147,практика
11154,правдиво
11155,"правдивость, истинность, достоверность, реальность"
11159,"вероятно, возможно, скорее всего, правдоподобно"
11161,"вероятность, возможность, правдоподобие"
11162,"вероятный, возможный, правдоподобный"
11167,юрист
11172,"правописание, орфография"
11175,"правосудие, справедливость"
11176,"подсудность, юрисдикция"
11177,прямоугольник
11185,слишком часто
11189,"перед, передняя сторона, лицевая сторона"
11195,"давным-давно, однажды"
11200,несколько дней назад
11202,"традиция, легенда, предание"
11211,преждевременный
11214,"пригород, предместье"
11216,пригородный
11219,предки
11220,предлагать
11228,"наводящий, намекающий"
11231,пригородный
11232,"предмет, артикул, изделие"
11235,"предмет, тема, вопрос"
11241,предпочтение
11247,предположение
11250,"прогнозировать, предсказывать"
11254,председательствовать
11256,"предсказание, прогноз"
11264,"представление, презентация, спектакль"
11284,"обзор, сводка, резюме"
11295,браузер
11298,"временный, переходящий"
11301,переключать
11302,переключить
11303,"переключатель, выключатель"
11308,перемещение
11313,перемотка
11320,"преобразить, трансформировать"
11322,"преображать, трансформировать"
11324,переписывание
11325,переписанный
11332,"препона, препятствие"
11337,перепрограммировать
11338,перерасти
11339,перерезать
11340,"прерывание, перебой"
11349,"переселенец, мигрант"
11350,"переселенка, мигрантка"
11352,переселить
11353,переселять
11359,пересмешник
11361,"переспать, переночевать, провести ночь"
11371,перестрелка
11372,"переподключить, пересоединить"
11374,"переподключать, пересвязывать"
11388,перевод (текста)
11394,фамилия
