id,translation
8885,pravítko
8890,červenec
8895,listopad
8903,"Litevka, Litvanka"
8907,líznout
8908,"mile, vlídně, přívětivě, zdvořile"
8916,milenka
8918,"láskyplně, s láskou"
8919,milující
8921,lidová moc
8924,"rozhraní, interfejs člověk-stroj"
8925,lidstvo
8928,únor
8929,lebka
8933,logika
8941,špatně
8944,lovecká chata
8945,lovec
8947,lovení
8964,Maďarsko
8966,Maďarka
8982,malinký
8997,březen
9001,olivový
9002,olivový olej
9008,mateřskáláska
9026,zpomalení
9034,medvědí objetí
9035,medvědí trh (očekávání poklesu ceny)
9046,měchýřový
9047,měkčeji
9063,"měsíční svit, měsíční světlo"
9065,měsíční časopis
9066,měsíční noviny
9076,zájmeno
9090,"vzájemně působit, interagovat"
9093,"zamlžovat se, zahalovat se mlhou"
9095,mrknutí
9097,mrkání
9110,milovaný
9111,milovat
9117,"felace, orál"
9129,sval
9131,"mladice, dívka"
9133,"mládí, mladost"
9134,mladistvě
9135,mladistvý
9136,ženich
9137,"junior, mladší"
9142,mléčný
9146,chlapectví
9165,"silně, mocně"
9166,"mohutnost, mocnost, velikost"
9167,"mocnost, velmoc, moc, síla"
9169,módní
9187,mlčky
9188,"mlčenlivý, mlčící, zamlklý"
9192,"řeč, mluva"
9217,mořská hráz
9229,mozkový
9230,mozková protéza
9232,"možná, snad"
9246,"možná, eventuálně, popřípadě, snad"
9263,"vysušit mrazem, vymrazit, zlyofilizovat"
9264,"sušení mrazem, vymražení, lyofilizace"
9269,zmrzlina
9270,"sušený mrazem, vymražený, lyofilizovaný"
9273,mučit k smrti
9274,mučírna
9275,mučitel
9279,"zmrd, hajzl"
9280,moudrost
9292,"mužství, mužnost"
9310,"teoreticky, myslitelně"
9317,dole
9318,naštěstí
9323,ředitel policie
9324,náčelník štábu
9325,"začátek, počátek"
9330,"nad-, pře-, přes-, super-"
9340,"střešní byt, podkrovní byt, penthouse"
9350,náhlý kolaps
9353,"nahoře, výše"
9357,"naivka, blbec, naivní osoba"
9358,nejbliže
9359,nejbližší
9360,nejbohatší
9361,"nejdivnější, nejpodivnější"
9364,největší
9365,"nájemné, nájem, činže"
9369,"nejhůře, přinejhorším"
9371,nejchladnější
9372,nejkrásnější
9373,nejkrásnější
9374,nejkrvavější
9377,nejméně
9379,nejměkčí
9381,nejmenší
9382,nejnižší
9383,nejpozdější
9384,"nejdřívější, nejranější"
9386,nejstarší
9390,"nejchladnější, nejstudenější"
9393,"příkaz, rozkaz, nařízení"
9398,nalevo
9402,"záměr, plán"
9405,namočit
9406,"namontovat, nainstalovat"
9408,"najímat si, pronajímat si"
9409,námezdní dělník
9410,"najmout si, pronajmout si"
9417,"útočník, agresor"
9440,"dialekt, nářečí"
9441,příslovce
9444,"národní boj, vlastnecká válka, lidově osvobozenecký boj"
9445,porušení
9453,násilně
9454,násilnost
9455,násilný
9456,"nedávno, v poslední době"
9459,dědička
9462,nástupce
9464,následnictví
9466,dědit
9468,"nastavit, ustavit, ustanovit"
9469,"nastavit, připravit, zařídit"
9472,náladový
9474,"nastupující, následující, příští, nadcházející"
9483,"ztopoření, ztvrdnutí, erekce"
9490,"dokonce, i, navíc"
9494,"zpětně, obráceně"
9495,zaostalost
9496,zpětný
9525,Neztrácej čas!
9526,"není třeba, není nutné"
9530,nebeský
9537,"nebojácnost, neohroženost"
9540,"nebojácný, neohrožený"
9541,nebojsa
9545,nedávno
9547,neděle
9553,není dovoleno
9555,předčasný
9556,Ať tě provází síla!
9558,"nechť, ať"
9575,"před několika dny, před pár dny"
9576,"několikrát, párkrát"
9587,nemožnost
9588,nemožný
9598,"neočekávanost, náhlost"
9599,"nečekaný, neočekávaný, náhlý"
9601,nezodpovědně
9602,nezodpovědnost
9603,nezodpovědný
9607,neochotný
9608,"neurčitě, nedefinovaně"
9609,"neurčitý, nedefinovaný"
9610,neopodstatněný
9614,nesprávný
9618,bezprostřednost
9628,"neprůsvitnost, opacita"
9629,"neprůhledně, neprůzračně"
9630,"neprůhlednost, neprůzračnost"
9631,"neprůhledný, neprůzračný"
9633,"nepřihlížení, lhostejnost, zanedbávání"
9634,"opovrhnout, pohrdnout, přehlídnout, přezřít"
9637,"umělý, nepřírodní"
9638,"nepůvodní, neoriginální"
9639,"nerovný, nerovnoměrný"
9640,nesmělý
9641,nesmyslný
9642,"neklidný, nervózní, podrážděný"
9644,nestálý
9648,"neúmyslně, nevědomě"
9652,nešťastně
9653,nešťastný
9660,nebojácně
9661,nebojácný
9662,neúnavně
9663,neúnavnost
9664,neúnavný
9665,"neustále, neúnavně"
9666,"neúnavnost, vytrvalost"
9667,"neustálý, neúnavný"
9668,nebojácně
9669,"nebojácnost, neohroženost"
9672,"nebojácný, neohrožený"
9677,nevěstin
9679,"klidný, pokojný"
9680,neuromorfní
9684,"nezasloužený, nehodný"
9686,"bezvýznamný, zanedbatelný"
9709,"nika, pole působnosti"
9712,snižování
9716,nízký
9719,nižší
9737,listopad
9738,"noviny, novinky"
9739,"novoslověnský, novoslovanský"
9750,potápění
9751,potápěč
9752,"potápět se, ponořovat se"
9755,ledvinový
9756,ledvinový kámen
9757,"o, ob"
9758,opuštění
9770,období
9771,"promyslit, zvážit"
9772,slib
9775,obědvat
9782,"projednat, prodiskutovat"
9783,"jednat, prodiskutovávat"
9794,obyvatel
9798,"objevit, odhalit, ukázat, zjevit"
9801,"objevit se, odhalit se"
9802,"objevovat, odhalovat, ukazovat, zjevovat"
9803,"objevovat se, jevit se"
9804,"objevovat se, odhalovat se"
9806,sjednotit
9807,sjednocovat
9810,"spojený, jednotný, sjednocený"
9820,"oblast, region"
9822,"oblastní, regionální"
9831,podvodník
9833,podvodník
9847,obnova
9852,neutralita
9853,neutrální
9854,"osamocenost, odloučení, izolace"
9855,"osamocení, odloučení, izolace"
9872,"vzdělaný, učený"
9878,"obřízka, obřezání"
9879,obřezat
9885,snubní prsten
9887,"nastínit, načrtnout, narýsovat, naznačit"
9888,posypat
9891,"šetřitel, inspektor, kontrolor, revizor"
9895,"existovat, být"
9897,"pobývat, trávit čas"
9920,"očarovat, okouzlit"
9921,"okouzlený, očarovaný"
9923,"očarovat, nalákat, okouzlit, zfascinovat"
9938,odčinit
9953,zodpovědně
9954,odpovědnost
9955,odpovědný
9964,"abdikace, odstoupení, zřeknutí se"
9979,objevitel
10000,unést
10004,unášet
10007,"relativně, poměrně"
10011,"schválení, souhlas"
10012,schválit
10013,schvalovat
10016,odolávat (čemu)
10017,vzepřít se
10020,odpovědět všem (e-mail)
10032,"odpor, odolnost"
10035,zodpovědně
10042,zodpovědnost
10045,oprášit
10054,"odstavec, paragraf, bod"
10058,"odstranit, vymazat"
10063,"ustupovat, odstupovat (dozadu)"
10065,"odstoupení, abdikace"
10066,"nepřítomnost, nedostatek, absence"
10071,odnaučený
10072,odnaučit
10074,odvodňovat
10085,"odpor, odpověď, protiúder"
10093,odvodnit
10094,otevřené tenisové mistovství
10095,otevřený padák
10098,"odvážení, deportace"
10107,"hnusný, odporný, protivný"
10110,"nechutný, odporný, protivný"
10129,"ohraničení, omezení"
10131,ohraničit
10138,ohrožení
10139,ohrožený
10142,ochota
10149,"ukázalo se, jak se ukázalo"
10159,"příkop, okop"
10168,"okupace, okupování"
10169,okupant
10172,"oblíbený, populární"
10173,"olovnatý, poolověný"
10178,"mrzký, hnusný, odporný"
10179,"omrzele, znechuceně"
10180,"omrzelý, znechucený"
10202,"tak jako tak, takhle"
10217,nebezpečně
10218,"riskantní podnik, nebezpečný podnik"
10223,"pečovatel, sociální pracovník"
10229,oplakat
10230,"oplakávání, žal"
10231,oplakávat
10233,"rozpoznat, identifikovat"
10234,"rozpoznávat, identifikovat"
10235,"zprostit viny, osvobodit"
10236,"zprošťovat viny, osvobozovat"
10237,"určitě, danně, definovaně"
10238,"určitý, daný, definovaný"
10239,úhledně
10240,"úhlednost, elegance"
10241,"úhledný, elegantní"
10243,"oteklý, opuchlý"
10244,"otékat, opuchat"
10245,"nateklý, napuchlý"
10246,opustit
10249,opuštěný
10250,opouštět
10263,"vybavený, zařízený"
10264,"vyzbrojit, vybavit"
10265,"vybavit, zařídit"
10268,"výzbroj, zbraně"
10269,"zbrojnoš, panoš"
10283,osmdesátý
10290,oslabení
10292,osladit
10294,"slovanizovat, slavizovat"
10296,osmina
10299,"smysluplně, rozumně"
10300,smysluplnost
10301,"smysluplný, rozumný"
10304,"zakladatel, strůjce"
10312,osobní potřeba
10314,osobní válka
10315,individualista
10317,osobnost
10319,osobní počítač
10320,osobní msta
10330,"opuštění, zanechání"
10339,"ostře, akutně"
10341,ostrov Man
10342,Pozor!
10343,"dávat pozor, býti ostražitý, být opatrný"
10354,"osvětlit, osvítit"
10357,"osvětlovat, osvěcovat"
10362,chybný
10364,otcovská láska
10377,výborně
10378,"výborný, vynikající"
10381,komplikace
10387,tento
10388,"tak, jako to"
10390,ověřený
10391,"ověřit, potvrdit"
10392,"ověřovat, potvrzovat"
10400,"uzdravit, vyléčit"
10401,"uzdravovat, léčit"
10402,"léčení, terapie"
10403,"území, teritorium"
10404,"územní, teritoriální"
10405,"územně, terotirálně"
10413,"označení, značka"
10414,"označovat, vyznačovat"
10418,"a, ale, pak, tak"
10438,"památný, pamětní, nezapomenutelný, vzpomínkový"
10444,panel nástrojů
10456,heslo
10461,Velký Pátek
10465,"pauza, přestávka"
10466,"pozastavit, dělat přestávku"
10467,pavučina
10469,pavoučí vlákno
10488,peněžní
10490,popelavý
10492,prdel
10496,péřový
10498,Peru
10499,Peruánec
10500,Perun
10503,"perverzně, zvráceně"
10506,"původně, zpočátku, nejprve"
10508,originalita
10509,"původní, počáteční"
10533,pětina
10534,pětiúhelník
10535,pětiúhelník
10537,zpěv
10547,potápět se
10549,potápěč
10553,prášit
10554,"svátek, slavnost, hodování"
10555,pyramida
10556,"pyramidový, pyramidální"
10558,pyroman
10559,pyromanie
10560,pyromanický
10561,pyrotechnika
10562,pyrotechnický
10563,pyrotechnický sklad
10564,pyrotechnik
10565,"hodovat, slavit"
10568,psaní
10580,"pistolník, bandita s pistolí"
10590,pitná voda
10591,pitný
10592,zvědavý
10598,pyžamo
10601,"plačtivý, uplakaný"
10615,daň
10616,daně
10617,daňový
10619,plátce
10625,plavání
10626,"plavat, splývat"
10642,"podle, na, od"
10644,po (např. po dráze)
10645,po (např. po druhé)
10647,po  (nař. každému po dvou)
10648,podle mého skromného názoru
10652,bití
10653,"bitý, zbitý, pobitý"
10655,vítězství
10656,"poblíž, v blízkosti, v okolí"
10668,polibek
10669,zpočátku
10670,"začáteční, počáteční"
10672,"začetí, početí"
10675,"začínat se, počínat se"
10678,pod velením
10679,pod vedením
10681,"pod velením, pod vedením"
10693,náchylnost
10694,náchylný
10697,"vzdávat (něco), odevzdávat, vydávat"
10699,"podpora, údržba"
10723,podplácet
10724,podplatit
10725,úplatkářství
10727,ponorka
10729,ponořovat
10739,"podle, dle"
10740,podezřelý
10741,podezírat
10742,podezřívavý
10743,žhářství
10750,podpis
10751,podpisovatel
10758,podpořit
10759,"podporovatel, stoupenc"
10760,"podpůrný, nosný"
10761,"podpořený, podepřený (čím)"
10763,příruční
10764,spřátelit se
10767,"odposlech, odposlouchávání"
10768,"špeh, odposlouchávač"
10769,odposlouchat
10772,podněcování
10774,"podněcovatel, štváč, provokatér"
10779,podvědomě
10782,potlačit
10783,potlačení
10788,pozastavit
10796,"prohlížení výloh, obcházení výloh"
10797,"pozorovatel, divák"
10798,prohlížeč výloh
10800,polknout
10801,"výše, nahoře"
10806,"únos, unášení"
10808,unesený
10809,unesený
10813,"pochvala, chvála"
10814,"blahopřeji, blahopřání"
10817,"objevit se, ukázat se"
10818,"vzhled, vznik"
10828,"zatím, zatímco, pokud, dokud"
10829,pokládat
10838,kromě
10847,polární záře
10849,jižní polární záře
10850,poledne
10851,let
10855,policejní
10857,"leštit, pulírovat"
10867,plnoletost
10868,"plná moc, zplnomocnění"
10869,autoritativně
10871,autoritativní
10875,"umístěný, položený"
10888,poloostrovní
10889,"užívat, používat, využívat"
10891,zpomalení
10893,pomerančový
10904,"výše, nahoře, nad"
10909,poněvadž
10912,popelavý
10916,"zaplavit, zatopit"
10917,poplavat si
10918,odpoledne
10919,odpolední spánek
10920,"odpolední, popolední"
10921,"úplně, naprosto, důkladně"
10922,úplnost
10923,"úplný, kompletní, důkladný"
10931,"oprava, úprava, změna"
10937,čas jít spát
10946,"porod, narození"
10955,"zaručený, garantovaný"
10959,zaručit se
10960,ručitel
10961,zaručovat se
10963,"vlastník, držitel, dosažitel"
10964,"posedlý, chtivý, lačný, sobecký, majetnický"
10965,"vlastnictví, držení, sada (schopností)"
10968,sklouznout se
10975,"poté, pak, potom"
10980,"postupně, následně"
10984,následný otřes
10991,"povzbudit, dodat odvahu"
11008,"postavit, vybudovat"
11009,"stavět, budovat"
11010,"stavba, konstrukce"
11012,"postel, lůžko"
11013,"ložní prádlo, povlečení"
11039,poškozený
11056,"potřeba, nutnost, nezbytnost"
11062,"cvičitel, učitel, instruktor"
11063,"poučit, instruovat"
11064,"poučení, instrukce"
11074,"užít si, poveselit se, pobavit se"
11075,"důvod, příčina, záminka, příležitost"
11076,"klávesa ""zpět"" (backspace)"
11084,zpětná vazba
11087,"povstalec, rebel"
11088,"povstat, vzbouřit se"
11094,výše
11098,"hořejší, výše uvedený"
11099,pozadí
11102,pozastavit
11103,pozastavení
11106,pozdější
11111,pozemní
11115,pozornost
11117,"přípustný, dovlený, povolený"
11120,dovolit si
11121,"je povoleno, je dovoleno, povoluje se"
11124,dovolovat si
11128,"hasičský, požární"
11129,hasicí přístroj
11132,"toužit, dychtit"
11134,"požírat, žrát"
11135,výživa
11137,prababička
11138,práce
11140,"pracovník, zaměstnanec"
11141,"pracovitě, pilně"
11142,pracovitost
11143,"pracovitý, pilný"
11144,"kádr, personál"
11145,pradědeček
11146,prachová bouře
11147,praxe
11154,pravdivě
11155,pravdivost
11159,pravděpodobně
11161,pravděpodobnost
11162,pravděpodobný
11167,právník
11172,pravopis
11175,"spravedlnost, rovnost"
11176,"soudní pravomoc, jurisdikce"
11177,"pravoúhelník, obdélník"
11185,příliš často
11189,předek (směr)
11195,"před dávnými časy, tenkrát"
11200,"před pár dny, před několika dny"
11202,"tradice, legenda"
11211,předčasný
11214,předměstí
11216,příměstský
11219,"předkové, předci"
11220,"navrhovat, předkládat, nabízet"
11228,"sugestivní, podbízivý"
11231,příměstský
11232,"předmět, výrobek, položka"
11235,"předmět, téma"
11241,"přednost, zvýhodnění, preference"
11247,předpoklad
11250,předpovídat
11254,předsedat
11256,"předpověď, prognóza"
11264,představení
11284,"přehled, shrnutí, souhrn"
11295,prohlížeč
11298,"přechodný, dočasný"
11301,přepínat
11302,přepnout
11303,"přepínač, spínač, vypínač"
11308,"přemístění, posun"
11313,převíjení
11320,"přeměnit, ztransformovat"
11322,"přeměňovat, transformovat"
11324,přepis
11325,přepsaný
11332,překážka
11337,přeprogramovat
11338,přerůst
11339,přeřezat
11340,přerušení
11349,"přistěhovalec, migrant"
11350,"přistěhovalkyně, migrantka"
11352,přestěhovat
11353,"přestěhovávat, stěhovat"
11359,drozdec (pták)
11361,přespat
11371,přestřelka
11372,znovu připojit
11374,znovu připojovat
11388,"překlad, překládání, tlumočení"
11394,příjmení
11396,"předurčení, osud"
11400,"přezdít  (jméno), dát přezdívku"
11401,přezdívka
11402,"schopnost přežití, reálnost"
11403,přežitelný
11409,zkušenosti
11412,prožívat
11416,pobřeží
11426,"dohlížet, starat se, pečovat, hlídat"
11427,"dohlédnout, postarat se, opečovat, pohlídat"
11433,"příjemný, pěkný, hezký"
11436,přátelit se
11438,vstřícnost
11439,přátelská palba
11445,"příjemný, přívětivý, vlídný"
11450,"potěšení, radost, příjemnost"
11454,"příjemně, příznivě, přátelsky"
11465,příloha
11466,"přiložit, připojit, přidat"
11467,přijímat
11470,"přímoří, pobřeží"
11480,příroda
11482,"přirozený, přírodní, skutečný, naturalistický"
11484,přirozenost
11486,"šikovný, praktický"
11490,porotce
11493,přístav
11494,"přistoupení, připojení"
11502,přítomnost
11515,"přivítaný, uvítaný, vítaný"
11517,"přivádět, vyvolávat, vést k, způsobovat, zapřičiňovat"
11519,"přivykat si, zvykat si"
11520,"přivyknout si, zvyknout si"
11524,"uznání, poděkování, ocenění"
11527,"přímo, bezprostředně"
11538,zkušební jízda
11542,zkusit znovu
11549,prodavačka
11558,promyslet
11564,programovat
11566,pocházet z
11568,"vytvořit, vyrobit"
11569,vyrábět
11592,"propad, pokles, pád"
11594,"zřícení, zničení, destrukce, skáza, záhuba"
11610,prostor
11611,mezerník
11613,prostěradlo
11622,loňský
11623,minulost
11624,minulý
11626,prosím
11645,"drát, kabel"
11651,výpravčí
11656,"průhledně, transparentně"
11669,chmýří
11670,"nadýchaný, načechraný"
11676,divočina
11681,"cesta, cestování, putování"
11685,"cestovatelka, poutnice"
11697,"raději, spíše"
11702,poradenství
11706,radostně
11716,baťůžkář
11719,"úroveň, hladina, nivó"
11725,rasa
11726,rasové profilování
11727,"rasová urážka, nadávka"
11729,rasový
11737,"peer to peer síť, klientská síť, P2P"
11740,"lhostejnost, apatie"
11745,"raz,  jednou, jedenkrát"
11748,"rozebírat, rozmontovávat"
11749,rozebrat
11750,rozbít
11752,"onemocnět, rozstonat se, ochořet"
11753,"rozbor, analýza"
11771,"rozčílit, podráždit, otrávit"
11772,"rozčilovat, dráždit, otravovat"
11776,"zvažovat, zkoumat"
11777,"zvážit, prozkoumat"
11787,"vyzkoumat, vybádat, prozkoumat, probádat"
11788,"výzkum, vývoj, průzkum"
11789,"výzkumník, badatel, výzkumný pracovník"
11790,"zkoumat, bádat, prozkoumat"
11791,"rozjebaný, zkurvený, v prdeli"
11793,"rozjebávat, kurvit"
11797,"rozkódovat, dekódovat, dešifrovat"
11802,"rozdíl, různost"
11804,rozlišovat
11807,rozpětí křídla
11817,"rozmístění, postavení"
11827,"rozmýšlení, rozjímání, přemýšlení, uvažování"
11834,rozdíl
11844,"rozpoznat, identifikovat, rozlišit"
11845,"rozpoznávat, identifikovat, rozlišovat"
11851,výslech
11855,rozveselit
11858,sazenice
11859,rozsypaný
11868,"rozsudek, rozhodnutí"
11871,"rozšifrovat, dešifrovat"
11873,rozšířený
11877,rozšířit se
11894,"srozumitelně, pochopitelně"
11895,srozumitelnost
11896,"pochopitelný, srozumitelný"
11909,rozvojový
11914,"rozumně, inteligentně"
11915,"rozumný, inteligentní"
11927,pravidelnost
11939,inzerování
11941,"inzertní, reklamní"
11942,inzerent
11952,rozhodující
11954,řešit
11955,"rozhodný, kategorický"
11957,řešení
11960,řešit
11966,revoluční boj
11967,revoluční garda
11969,revolutionismus
11979,"řiť, zadnice, prdel"
11984,slovo
11987,proveditelný
11992,pracovní síla
11995,ročně
11996,roční
11998,"rod, klan"
12001,"porod, narození"
12010,"příbuzenství, příbuznost, spřízněnost"
12014,rok
12022,příkop
12023,stejně
12030,synonymum
12035,růžový
12039,říjen
12057,"lovit ryby, chytat ryby"
12058,rybolov
12059,rybář
12062,rytíř
12065,na druhou stranu
12067,na jedné straně
12070,s radostí
12075,sázet
12083,supermarket
12084,sebepozorování
12089,sebepozorování
12090,introspekce
12103,zadržovat
12106,"nádrž, nádoba, kontejner"
12116,sedmdesátý
12119,sedmnáctina
12120,sedmnáctý
12124,sezení
12135,bezodkladnost
12138,"okamžitý, bezodkladný, bezprostřední"
12152,semeno
12165,srpen
12168,sesterská láska
12181,severoirský
12184,Severní Dakota
12185,Severní Irsko
12186,Severní Karolína
12187,severní polokoule
12190,Severní Mariany
12198,magnetický pól
12200,severovýchodní
12201,severovýchod
12203,severovýchod
12205,severovýchodní
12206,severozápad
12208,severozápadní
12214,"čůrat, močit"
12218,síla vůle
12221,"symbol, znamení"
12226,modrá obrazovka smrti
12231,"šedý, sivý"
12233,skokanské prkno
12234,skákání
12239,"škaredě, ošklivě"
12242,"příběh pro děti, pohádka"
12246,skluzavka
12249,klouzat
12250,"kluzký, slizký"
12252,lomítko
12253,"náklonnost, sklon, tendence"
12255,"nakloněný, náchylný"
12258,skončit
12259,"zkonfiskovat, zabavit"
12260,"dříve, spíše, raději"
12261,dříve nebo později
12269,houslista
12270,housle
12275,"skrz, prostřednictvím, skrze, přes"
12276,uvařit
12278,"skrblictví, lakota, skoupost"
12280,"skoupý, lakomý, šetrný"
12281,slaboch
12282,slabě
12283,"slabost, znevýhodnění, nevýhoda"
12286,zmrzlina
12287,sladkost
12295,"slavně, skvěle, skvostně"
12301,"následující, další"
12305,"slepec, nevidomý"
12306,"slepkyně, nevidomá"
12319,Slovinka
12320,Slovinec
12325,Slovanka
12336,"složitost, komplikace, potíže"
12341,"událost, děj, případ"
12343,posluchač
12348,"vyslechnutí, výslech"
12349,zmačkat
12372,smíšený
12376,"poplést, zmást"
12382,"smrtelný, smrtící"
12384,"smrtonosný, smrtící"
12388,smysly
12389,"zásobit, dodat, opatřit"
12390,snacha
12395,prosinec
12432,"spojený, sjednocený"
12433,jednota
12441,solární
12459,spoluúčast
12478,pohádka přes spaním
12481,"zachránce, spasitel"
12490,"naléhavý, bezprostřední, spěšný"
12491,zaspívat
12502,"klid, ticho, odpočinek"
12513,spolupráce
12514,"zmínit, vzpomenout, připomenout"
12515,"zmiňovat, vzpomínat, připomínat"
12520,dorozumívání
12521,"hádavý, hašteřivý, uštěpačný"
12522,"sporně, kontroverzně"
12547,satelit
12553,"srdečně, upřímně"
12554,srdečnost
12563,"středisko, centrum"
12566,"průměr, střed"
12571,Střední východ
12572,Střední východ
12577,příbuzný
12578,"příbuzný, související, podobný"
12580,Americké Panenské ostrovy
12587,stárnutí
12589,stárnout
12591,"starověký, starodávný, starobylý, prastarý, antický, starožitný"
12592,zastaralá infrastruktura
12595,stáří
12603,"dění, událost, příhoda, děj"
12612,leden
12618,"Stůj!, Stop!"
12626,sténání
12632,stoletý
12635,ztrácet čas
12636,ztrácet příležitost
12637,ztrácet čas
12638,"zrácet všechno, přicházet o všechno"
12645,"zbaběle, bázlivě, ustrašeně, bojácně"
12655,"ustrašený, vystrašený"
12659,"strašně, hrozně, děsivě"
12663,ztratit
12664,"střetnutí, setkání"
12672,střelec
12675,střízlík (pták)
12676,"přísný, strohý, striktní, tvrdý"
12688,"věc, záležitost"
12700,"usuzování, úsudek, názor, soud, rozsudek, souzení, výrok, rozhodnutí"
12709,pochybovačně
12710,pochybný
12724,"manžel, muž"
12725,"manželka, žena"
12726,surfování
12727,surfař
12734,"vedle, blízko"
12739,bradavka
12749,svatební průvod
12750,snubní prsten
12751,svatební šaty
12752,svatební hostina
12753,manželský pár
12754,"uvařit, svařit (jídlo)"
12757,svědomí
12762,"super-, supra-"
12763,"super, báječný, špičkový"
12764,dokonalost
12770,měsíční svit
12771,měsíční svit
12772,"světský, světácký, sekulární"
12787,"svítání, úsvit, rozbřesk"
12788,svátek
12792,"svobodomyslný, liberální"
12799,vydírat
12803,šťastný
12810,Veselé Velikonoce!
12811,Veselé svátky!
12812,naštěstí
12814,Všechno nejlepší k narozeninám!
12815,Šťastný nový rok!
12816,"štít, kryt, ochrana"
12817,"zaštiťovat, krýt, chránit"
12818,šedý
12821,policejní prezident
12831,šestiúhelník
12832,šestiúhelník
12835,šifrování
12838,kódovat
12839,šifrovat
12840,šifrovaný
12841,šíje
12850,"skřípání, vrzání, škrábání"
12859,"motouz, provázek, šňůrka, špagát"
12869,"aby, tak, že"
12871,"aby, že by"
12884,"tabulka (data), tabulkový procesor"
12886,"tajit, utajovat"
12889,"tajemník, sekretář"
12891,tajný prapor
12893,tajná služba
12901,"stejně jako, tolik jako, jak"
12904,"jakmile, hned jak"
12905,tak ... jinak
12906,"teda, takže, tudíž, tedy"
12909,"jako kdyby, tak jako"
12913,jednovaječná dvojčata
12914,"tak, takto"
12915,"tak zvaný, tzv."
12935,"únik, výtok"
12936,"plynule, plynně"
12937,"plynulost, plynnost"
12938,plynule
12960,teplo
12971,"tíha, váha, tíže"
12980,týdně
12981,týdenní
12989,"obvykle, typicky"
12990,"příznačnost, typičnost, "
12991,typický
12992,klávesa
12999,tisíciročí
13003,týden
13006,"týdenní časopis, týdeník"
13009,"přesně, včas"
13017,"otylost, obezita, tloušťka"
13020,před  (lety)
13032,"též, také, taky"
13034,otřes mozku
13039,květen
13040,břicho
13041,břišní
13042,"je třeba, je nutné, měl by"
13048,bylo by třeba
13049,"je třeba přiznat, je pravda"
13052,trenér
13056,"třes, otřes"
13058,"třesení, třes, chvění"
13062,zatřást
13064,třást se
13087,třetina
13095,výživová sonda
13099,"potíž, obtížnost, úskalí"
13110,turnaj
13118,"tvrdnout, tuhnout"
13119,tvrdost
13140,přesvědčení
13141,přesvědčení
13142,přemluvitelný
13145,přesvědčivý
13159,proto
13160,"naučný, vzdělávací, školní, didaktický"
13161,"školák, žák"
13167,"školní, žákovský"
13168,"učenec, vědec, akademik"
13171,účastnice
13199,"udivující, překvapivé"
13202,"zdvojovat, zdvojnásobovat, zduplikovat"
13203,zdvojený
13208,"roh, kout, úhel"
13210,"dohoda, ujednání, úmluva"
13222,sjednocení
13223,sjednotit
13224,sjednocovat
13227,"nařízení, výnos, vyhláška"
13236,"skrytý, ukrytý"
13238,ukrývající osoba
13242,"vklad, investice"
13243,"vkladatel, investor"
13252,"rozum, um, mysl"
13267,umělecký
13268,umělec
13271,"vzdělanec, intelektuál"
13272,"umně, chytře, moudře, rozumně"
13273,"rozumnost, oduševnělost, um, intelekt"
13274,"oduševnělý, intelektuální, myslící"
13277,"vyčerpanost, únava"
13284,"znárodnění, zestátnění"
13286,znárodnit
13289,znárodňovat
13292,znemožnit
13293,znemožňovat
13296,unie
13312,opeřit
13330,"správa, řízení"
13332,"spravovat, řídit, ovládat, provozovat"
13334,zjednodušený
13352,postupně
13353,"následující, následný"
13362,úspěšný
13373,"uklidněný, utišený"
13377,"uprostřed, mezi"
13384,"založený, ustanovený"
13386,únava
13387,unavený
13388,"unavovat se, stávat se unaveným"
13400,"zdokonalovat, zlepšovat"
13401,"zdokonalení, zlepšení"
13402,"zdokonalit, zlepšit"
13409,útes
13410,"ztěžovat, komplikovat"
13411,"ztížit, zkomplikovat"
13412,"hadřík, utěrka, utěrák"
13414,"utírat, vytírat, stírat"
13416,"jdi pryč!, vypadni!, ztrať se!, otpal!, zmizni!"
13417,"ztížit, zkomplikovat"
13418,"ztěžovat, komplikovat"
13421,"potvrzení, schválení"
13422,zavodňovat
13423,"vážnost, úcta, uznání"
13434,"jistota, sebedůvěra"
13444,zavodnit
13450,"vznětlivý, popudlivý"
13455,léčitel
13461,"hrůza, děs, běs"
13465,"děsný, strašný, hrozný"
13472,"vmžiku, okamžitě"
13474,v okamžiku
13476,tváří v tvář zákonu
13478,tváří v tvář obtížím
13479,"kontrast, protiklad"
13480,"narozdíl od, oproti"
13485,ve stejné době
13486,v každém případě
13489,vlna (voda)
13495,vážení
13502,"důležitě, znatelně, významně, vážně"
13505,vděčně
13519,večeřet
13524,věčně
13531,"dovednost, schopnost, umění"
13539,"velikán, obr"
13545,větší
13546,velmi
13547,velmi brzy
13549,VIP
13558,"velký, ohromný, impozantní"
13564,"náboženství, vyznání, víra"
13565,vrba
13568,"vrchní, veliltel, šéf, boss"
13569,vrchní velitel
13570,vrchní velitel
13576,pravděpodobnost
13578,"náboženský, nábožný, pobožný"
13581,"rozveselovat, bavit, obveselovat"
13588,"radost, potěšení, veselost"
13592,"novinky, zprávy"
13593,vést
13595,větrný
13596,větrný mlýn
13599,větrák
13607,"zahledět se, upřít pohled"
13614,"jasnovidka, věštkyně"
13615,"jasnovidec, věštec"
13616,"viděný, spatřený"
13619,"vynikající, přední, významný"
13626,vinobraní
13627,"vinice, vinohrad"
13628,vinařský
13629,vinařství
13633,vysokohorský
